country,country_code,year,week,year_week,rate_14_day,indicator,pps
Slovenia,SI,2021,6,2021-06,99.65926024354825,deaths,90
Slovenia,SI,2021,7,2021-07,62.6429635816589,deaths,90
Slovenia,SI,2021,8,2021-08,50.77876593361744,deaths,90
Slovenia,SI,2021,9,2021-09,49.35506221585246,deaths,90
Slovenia,SI,2021,10,2021-10,39.8637040974193,deaths,90
Slovenia,SI,2021,11,2021-11,45.08395106255754,deaths,90
Slovenia,SI,2021,12,2021-12,48.40592640400915,deaths,90
Slovenia,SI,2021,13,2021-13,54.10074127506905,deaths,90
Slovenia,SI,2021,14,2021-14,49.82963012177412,deaths,90
Slovenia,SI,2021,15,2021-15,42.711111532949246,deaths,90
Slovenia,SI,2021,16,2021-16,47.93135849808749,deaths,90
Slovenia,SI,2021,17,2021-17,50.77876593361744,deaths,90
Slovenia,SI,2021,18,2021-18,39.38913619149764,deaths,90
Slovenia,SI,2021,19,2021-19,28.4740743552995,deaths,90
Slovenia,SI,2021,20,2021-20,22.7792594842396,deaths,90
Slovenia,SI,2021,21,2021-21,18.03358042502302,deaths,90
Slovenia,SI,2021,22,2021-22,15.660740895414724,deaths,90
Slovenia,SI,2021,23,2021-23,16.135308801336382,deaths,90
Slovenia,SI,2021,24,2021-24,13.762469271728092,deaths,90
Slovenia,SI,2021,25,2021-25,7.118518588824875,deaths,90
Slovenia,SI,2021,26,2021-26,3.3219753414516084,deaths,90
Slovenia,SI,2021,27,2021-27,4.271111153294925,deaths,90
Slovenia,SI,2021,28,2021-28,3.7965432473732665,deaths,90
Slovenia,SI,2021,29,2021-29,0.4745679059216583,deaths,90
Slovenia,SI,2021,30,2021-30,0.9491358118433166,deaths,90
Slovenia,SI,2021,31,2021-31,0.9491358118433166,deaths,90
Slovenia,SI,2021,32,2021-32,0.4745679059216583,deaths,90
Slovenia,SI,2021,33,2021-33,4.271111153294925,deaths,90
Slovenia,SI,2021,34,2021-34,9.01679021251151,deaths,90
Slovenia,SI,2021,35,2021-35,8.54222230658985,deaths,90
Slovenia,SI,2021,36,2021-36,13.762469271728092,deaths,90
Slovenia,SI,2021,37,2021-37,27.050370637534524,deaths,90
Slovenia,SI,2021,38,2021-38,38.44000037965432,deaths,90
Slovenia,SI,2021,39,2021-39,46.98222268624418,deaths,90
Slovenia,SI,2021,40,2021-40,49.35506221585246,deaths,90
Slovenia,SI,2021,41,2021-41,40.33827200334096,deaths,90
Slovenia,SI,2021,42,2021-42,41.287407815184274,deaths,90
Slovenia,SI,2021,43,2021-43,60.270124052050605,deaths,90
Slovenia,SI,2021,44,2021-44,84.94765515997685,deaths,90
Slovenia,SI,2021,45,2021-45,110.09975417382472,deaths,90
Slovenia,SI,2021,46,2021-46,128.13333459884774,deaths,90
Slovenia,SI,2021,47,2021-47,137.6246927172809,deaths,90
Slovenia,SI,2021,48,2021-48,134.3027173758293,deaths,90
Slovenia,SI,2021,49,2021-49,118.16740857449292,deaths,90
Slovenia,SI,2021,50,2021-50,94.43901327841,deaths,90
Slovenia,SI,2021,51,2021-51,69.28691426456211,deaths,90
Slovenia,SI,2021,52,2021-52,59.32098824020729,deaths,90
Slovenia,SI,2022,1,2022-01,1736.6812517203086,cases,90
Slovenia,SI,2022,2,2022-02,3361.5543048054747,cases,90
Slovenia,SI,2022,3,2022-03,5636.110821097391,cases,90
Slovenia,SI,2022,4,2022-04,8188.953957421768,cases,90
Slovenia,SI,2022,5,2022-05,8934.547594415284,cases,90
Slovenia,SI,2022,6,2022-06,6691.075275961237,cases,90
Slovenia,SI,2022,7,2022-07,3796.638160954451,cases,90
Slovenia,SI,2022,8,2022-08,1942.7386364714928,cases,90
Slovenia,SI,2022,9,2022-09,1152.393245949563,cases,90
Slovenia,SI,2022,10,2022-10,1242.4662344934936,cases,90
Slovenia,SI,2022,11,2022-11,1602.2361639727028,cases,90
Slovenia,SI,2022,12,2022-12,1867.51962338291,cases,90
Slovenia,SI,2022,13,2022-13,1755.8537951195435,cases,90
Slovenia,SI,2022,14,2022-14,1423.5613473931985,cases,90
Slovenia,SI,2022,15,2022-15,1065.8795167000446,cases,90
Slovenia,SI,2022,16,2022-16,781.4709706811948,cases,90
Slovenia,SI,2022,17,2022-17,614.8501789121005,cases,90
Slovenia,SI,2022,18,2022-18,528.3364496625823,cases,90
Slovenia,SI,2022,19,2022-19,425.260300496398,cases,90
Slovenia,SI,2022,20,2022-20,311.22163270342355,cases,90
Slovenia,SI,2022,21,2022-21,226.74854544936835,cases,90
Slovenia,SI,2022,22,2022-22,178.39007583595136,cases,90
Slovenia,SI,2022,23,2022-23,177.53585360529237,cases,90
Slovenia,SI,2022,24,2022-24,230.59254548733375,cases,90
Slovenia,SI,2022,25,2022-25,334.95002799950646,cases,90
Slovenia,SI,2022,26,2022-26,487.2388690097666,cases,90
Slovenia,SI,2022,27,2022-27,703.689290900635,cases,90
Slovenia,SI,2022,28,2022-28,926.4514659402614,cases,90
Slovenia,SI,2022,29,2022-29,1056.1508746286506,cases,90
Slovenia,SI,2022,30,2022-30,1089.797739158496,cases,90
Slovenia,SI,2022,31,2022-31,1032.0428250078303,cases,90
Slovenia,SI,2022,32,2022-32,956.7288983380632,cases,90
Slovenia,SI,2022,33,2022-33,918.3363547490012,cases,90
Slovenia,SI,2022,34,2022-34,896.316403914236,cases,90
Slovenia,SI,2022,35,2022-35,869.408403648478,cases,90
Slovenia,SI,2022,36,2022-36,966.0304292941275,cases,90
Slovenia,SI,2022,37,2022-37,1229.3207034994637,cases,90
Slovenia,SI,2022,38,2022-38,1350.3355195094866,cases,90
Slovenia,SI,2022,39,2022-39,1418.2461868468758,cases,90
Slovenia,SI,2022,40,2022-40,1499.3023851782953,cases,90
Slovenia,SI,2022,41,2022-41,1361.7251492516064,cases,90
Slovenia,SI,2022,42,2022-42,1081.492800804867,cases,90
Slovenia,SI,2022,43,2022-43,818.6296377148606,cases,90
Slovenia,SI,2022,44,2022-44,570.1458821742804,cases,90
Slovenia,SI,2022,45,2022-45,423.7416831974487,cases,90
Slovenia,SI,2022,46,2022-46,464.3172391537505,cases,90
Slovenia,SI,2022,47,2022-47,583.6710674930475,cases,90
Slovenia,SI,2022,48,2022-48,766.664452016439,cases,90
Slovenia,SI,2022,49,2022-49,1017.4261335054432,cases,90
Slovenia,SI,2022,50,2022-50,1182.9554190909178,cases,90
Slovenia,SI,2022,51,2022-51,1159.606678119572,cases,90
Slovenia,SI,2022,52,2022-52,919.0956633984756,cases,90
Slovenia,SI,2022,1,2022-01,57.42271661652066,deaths,90
Slovenia,SI,2022,2,2022-02,51.2533338395391,deaths,90
Slovenia,SI,2022,3,2022-03,64.06666729942387,deaths,90
Slovenia,SI,2022,4,2022-04,96.33728490209664,deaths,90
Slovenia,SI,2022,5,2022-05,138.57382852912423,deaths,90
Slovenia,SI,2022,6,2022-06,161.35308801336384,deaths,90
Slovenia,SI,2022,7,2022-07,167.0479028844237,deaths,90
Slovenia,SI,2022,8,2022-08,159.4548163896772,deaths,90
Slovenia,SI,2022,9,2022-09,119.5911122922579,deaths,90
Slovenia,SI,2022,10,2022-10,85.89679097182015,deaths,90
Slovenia,SI,2022,11,2022-11,68.3377784527188,deaths,90
Slovenia,SI,2022,12,2022-12,54.10074127506905,deaths,90
Slovenia,SI,2022,13,2022-13,52.202469651382415,deaths,90
Slovenia,SI,2022,14,2022-14,55.04987708691237,deaths,90
Slovenia,SI,2022,15,2022-15,50.77876593361744,deaths,90
Slovenia,SI,2022,16,2022-16,50.30419802769578,deaths,90
Slovenia,SI,2022,17,2022-17,45.08395106255754,deaths,90
Slovenia,SI,2022,18,2022-18,38.91456828557598,deaths,90
Slovenia,SI,2022,19,2022-19,34.64345713228106,deaths,90
Slovenia,SI,2022,20,2022-20,23.25382739016126,deaths,90
Slovenia,SI,2022,21,2022-21,13.762469271728092,deaths,90
Slovenia,SI,2022,22,2022-22,11.3896297421198,deaths,90
Slovenia,SI,2022,23,2022-23,10.440493930276483,deaths,90
Slovenia,SI,2022,24,2022-24,7.593086494746533,deaths,90
Slovenia,SI,2022,25,2022-25,5.220246965138242,deaths,90
Slovenia,SI,2022,26,2022-26,7.118518588824875,deaths,90
Slovenia,SI,2022,27,2022-27,14.711605083571408,deaths,90
Slovenia,SI,2022,28,2022-28,20.880987860552967,deaths,90
Slovenia,SI,2022,29,2022-29,36.54172875596769,deaths,90
Slovenia,SI,2022,30,2022-30,47.45679059216583,deaths,90
Slovenia,SI,2022,31,2022-31,46.03308687440086,deaths,90
Slovenia,SI,2022,32,2022-32,47.93135849808749,deaths,90
Slovenia,SI,2022,33,2022-33,40.33827200334096,deaths,90
Slovenia,SI,2022,34,2022-34,35.59259294412438,deaths,90
Slovenia,SI,2022,35,2022-35,32.745185508594425,deaths,90
Slovenia,SI,2022,36,2022-36,24.20296320200457,deaths,90
Slovenia,SI,2022,37,2022-37,26.575802731612868,deaths,90
Slovenia,SI,2022,38,2022-38,25.62666691976955,deaths,90
Slovenia,SI,2022,39,2022-39,27.524938543456184,deaths,90
Slovenia,SI,2022,40,2022-40,40.81283990926261,deaths,90
Slovenia,SI,2022,41,2022-41,46.50765478032252,deaths,90
Slovenia,SI,2022,42,2022-42,46.50765478032252,deaths,90
Slovenia,SI,2022,43,2022-43,39.38913619149764,deaths,90
Slovenia,SI,2022,44,2022-44,31.79604969675111,deaths,90
Slovenia,SI,2022,45,2022-45,26.101234825691208,deaths,90
Slovenia,SI,2022,46,2022-46,20.880987860552967,deaths,90
Slovenia,SI,2022,47,2022-47,23.25382739016126,deaths,90
Slovenia,SI,2022,48,2022-48,28.94864226122116,deaths,90
Slovenia,SI,2022,49,2022-49,35.59259294412438,deaths,90
Slovenia,SI,2022,50,2022-50,48.40592640400915,deaths,90
Slovenia,SI,2022,51,2022-51,64.54123520534553,deaths,90
Slovenia,SI,2022,52,2022-52,68.81234635864045,deaths,90
Slovenia,SI,2023,1,2023-01,647.2157100959577,cases,91
Slovenia,SI,2023,2,2023-02,437.5990660503612,cases,91
Slovenia,SI,2023,3,2023-03,251.80573088203192,cases,91
Slovenia,SI,2023,4,2023-04,173.02745849903664,cases,91
Slovenia,SI,2023,5,2023-05,142.60765572945832,cases,91
Slovenia,SI,2023,6,2023-06,124.43170493265882,cases,91
Slovenia,SI,2023,7,2023-07,137.1975816019514,cases,91
Slovenia,SI,2023,8,2023-08,175.5426684004214,cases,91
Slovenia,SI,2023,9,2023-09,208.85733539612184,cases,91
Slovenia,SI,2023,10,2023-10,246.680397498078,cases,91
Slovenia,SI,2023,11,2023-11,271.9748668837024,cases,91
Slovenia,SI,2023,12,2023-12,281.5136817927277,cases,91
Slovenia,SI,2023,13,2023-13,259.8733852827001,cases,91
Slovenia,SI,2023,14,2023-14,159.97684108619103,cases,91
Slovenia,SI,2023,15,2023-15,71.09027230706442,cases,91
Slovenia,SI,2023,16,2023-16,48.16864245104832,cases,91
Slovenia,SI,2023,17,2023-17,36.30444480300686,cases,91
Slovenia,SI,2023,18,2023-18,24.20296320200457,cases,91
Slovenia,SI,2023,19,2023-19,18.17595079679952,cases,91
Slovenia,SI,2023,20,2023-20,17.274271775548364,cases,91
Slovenia,SI,2023,21,2023-21,17.701382890877856,cases,91
Slovenia,SI,2023,22,2023-22,14.284493968241916,cases,91
Slovenia,SI,2023,23,2023-23,9.254074165472336,cases,91
Slovenia,SI,2023,24,2023-24,6.928691426456211,cases,91
Slovenia,SI,2023,25,2023-25,4.6033086874400855,cases,91
Slovenia,SI,2023,26,2023-26,2.6575802731612868,cases,91
Slovenia,SI,2023,27,2023-27,2.230469157831794,cases,91
Slovenia,SI,2023,28,2023-28,1.5660740895414724,cases,91
Slovenia,SI,2023,29,2023-29,1.423703717764975,cases,91
Slovenia,SI,2023,30,2023-30,1.8982716236866333,cases,91
Slovenia,SI,2023,31,2023-31,1.8982716236866333,cases,91
Slovenia,SI,2023,32,2023-32,2.515209901384789,cases,91
Slovenia,SI,2023,33,2023-33,4.271111153294925,cases,91
Slovenia,SI,2023,34,2023-34,6.406666729942388,cases,91
Slovenia,SI,2023,35,2023-35,7.877827238299528,cases,91
Slovenia,SI,2023,36,2023-36,9.965926024354824,cases,91
Slovenia,SI,2023,37,2023-37,12.813333459884776,cases,91
Slovenia,SI,2023,38,2023-38,17.79629647206219,cases,91
Slovenia,SI,2023,39,2023-39,27.19274100931102,cases,91
Slovenia,SI,2023,40,2023-40,36.256988012414695,cases,91
Slovenia,SI,2023,41,2023-41,43.660247344792566,cases,91
Slovenia,SI,2023,42,2023-42,45.32123501551837,cases,91
Slovenia,SI,2023,43,2023-43,49.68725974999763,cases,91
Slovenia,SI,2023,44,2023-44,48.64321035696998,cases,91
Slovenia,SI,2023,45,2023-45,42.80602511413358,cases,91
Slovenia,SI,2023,46,2023-46,56.663407967046005,cases,91
Slovenia,SI,2023,47,2023-47,72.0868649094999,cases,91
Slovenia,SI,2023,1,2023-01,66.91407473495383,deaths,91
Slovenia,SI,2023,2,2023-02,58.37185242836397,deaths,91
Slovenia,SI,2023,3,2023-03,48.40592640400915,deaths,91
Slovenia,SI,2023,4,2023-04,38.91456828557598,deaths,91
Slovenia,SI,2023,5,2023-05,20.406419954631307,deaths,91
Slovenia,SI,2023,6,2023-06,13.762469271728092,deaths,91
Slovenia,SI,2023,7,2023-07,17.0844446131797,deaths,91
Slovenia,SI,2023,8,2023-08,20.406419954631307,deaths,91
Slovenia,SI,2023,9,2023-09,18.03358042502302,deaths,91
Slovenia,SI,2023,10,2023-10,13.762469271728092,deaths,91
Slovenia,SI,2023,11,2023-11,18.508148330944675,deaths,91
Slovenia,SI,2023,12,2023-12,23.728395296082915,deaths,91
Slovenia,SI,2023,13,2023-13,20.880987860552967,deaths,91
Slovenia,SI,2023,14,2023-14,23.25382739016126,deaths,91
Slovenia,SI,2023,15,2023-15,24.67753110792623,deaths,91
Slovenia,SI,2023,16,2023-16,20.406419954631307,deaths,91
Slovenia,SI,2023,17,2023-17,20.406419954631307,deaths,91
Slovenia,SI,2023,18,2023-18,18.98271623686633,deaths,91
Slovenia,SI,2023,19,2023-19,18.03358042502302,deaths,91
Slovenia,SI,2023,20,2023-20,11.864197648041458,deaths,91
Slovenia,SI,2023,21,2023-21,7.593086494746533,deaths,91
Slovenia,SI,2023,22,2023-22,7.118518588824875,deaths,91
Slovenia,SI,2023,23,2023-23,6.169382776981558,deaths,91
Slovenia,SI,2023,24,2023-24,6.169382776981558,deaths,91
Slovenia,SI,2023,25,2023-25,7.593086494746533,deaths,91
Slovenia,SI,2023,26,2023-26,5.6948148710599,deaths,91
Slovenia,SI,2023,27,2023-27,1.8982716236866333,deaths,91
Slovenia,SI,2023,28,2023-28,2.372839529608292,deaths,91
Slovenia,SI,2023,29,2023-29,1.8982716236866333,deaths,91
Slovenia,SI,2023,30,2023-30,0.9491358118433166,deaths,91
Slovenia,SI,2023,31,2023-31,1.423703717764975,deaths,91
Slovenia,SI,2023,32,2023-32,1.423703717764975,deaths,91
Slovenia,SI,2023,33,2023-33,1.8982716236866333,deaths,91
Slovenia,SI,2023,34,2023-34,1.423703717764975,deaths,91
Slovenia,SI,2023,35,2023-35,1.423703717764975,deaths,91
Slovenia,SI,2023,36,2023-36,2.372839529608292,deaths,91
Slovenia,SI,2023,37,2023-37,4.271111153294925,deaths,91
Slovenia,SI,2023,38,2023-38,5.220246965138242,deaths,91
Slovenia,SI,2023,39,2023-39,5.6948148710599,deaths,91
Slovenia,SI,2023,40,2023-40,8.067654400668191,deaths,91
Slovenia,SI,2023,41,2023-41,14.23703717764975,deaths,91
Slovenia,SI,2023,42,2023-42,21.355555766474623,deaths,91
Slovenia,SI,2023,43,2023-43,19.45728414278799,deaths,91
Slovenia,SI,2023,44,2023-44,18.98271623686633,deaths,91
Slovenia,SI,2023,45,2023-45,23.25382739016126,deaths,91
Slovenia,SI,2023,46,2023-46,22.7792594842396,deaths,91
Slovenia,SI,2023,47,2023-47,11.3896297421198,deaths,91
Spain,ES,2020,1,2020-01,,cases,83
Spain,ES,2020,2,2020-02,,cases,83
Spain,ES,2020,3,2020-03,,cases,83
Spain,ES,2020,4,2020-04,0.0063247249118876,cases,83
Spain,ES,2020,5,2020-05,0.0063247249118876,cases,83
Spain,ES,2020,6,2020-06,0.0084329665491834,cases,83
Spain,ES,2020,7,2020-07,0.0126494498237752,cases,83
Spain,ES,2020,8,2020-08,0.0252988996475504,cases,83
Spain,ES,2020,9,2020-09,0.2888291043095347,cases,83
Spain,ES,2020,10,2020-10,3.2719910210831964,cases,83
Spain,ES,2020,11,2020-11,27.46195556741605,cases,83
Spain,ES,2020,12,2020-12,101.08807826669988,cases,83
Spain,ES,2020,13,2020-13,201.73764227284215,cases,83
Spain,ES,2020,14,2020-14,218.72374514453503,cases,83
Spain,ES,2020,15,2020-15,158.09282389754298,cases,83
Spain,ES,2020,16,2020-16,109.28070526923165,cases,83
Spain,ES,2020,17,2020-17,75.52564841448739,cases,83
Spain,ES,2020,18,2020-18,47.80016264240935,cases,83
Spain,ES,2020,19,2020-19,28.93139998861128,cases,83
Spain,ES,2020,20,2020-20,23.237039326275124,cases,83
Spain,ES,2020,21,2020-21,20.6439021124012,cases,83
Spain,ES,2020,22,2020-22,17.312880325473717,cases,83
Spain,ES,2020,23,2020-23,14.435130490564848,cases,83
Spain,ES,2020,24,2020-24,11.361314183387464,cases,83
Spain,ES,2020,25,2020-25,9.632556040804849,cases,83
Spain,ES,2020,26,2020-26,9.617798349343778,cases,83
Spain,ES,2020,27,2020-27,10.876418606809414,cases,83
Spain,ES,2020,28,2020-28,16.174429841333946,cases,83
Spain,ES,2020,29,2020-29,31.83655696480499,cases,83
Spain,ES,2020,30,2020-30,52.162114589974514,cases,83
Spain,ES,2020,31,2020-31,73.4258397437407,cases,83
Spain,ES,2020,32,2020-32,102.50692488859998,cases,83
Spain,ES,2020,33,2020-33,144.25432579033287,cases,83
Spain,ES,2020,34,2020-34,194.34825533412013,cases,83
Spain,ES,2020,35,2020-35,238.53067532692975,cases,83
Spain,ES,2020,36,2020-36,266.86122644891174,cases,83
Spain,ES,2020,37,2020-37,294.253610042297,cases,83
Spain,ES,2020,38,2020-38,326.5265730260223,cases,83
Spain,ES,2020,39,2020-39,323.15549464798613,cases,83
Spain,ES,2020,40,2020-40,290.1088069833733,cases,83
Spain,ES,2020,41,2020-41,301.3309772186993,cases,83
Spain,ES,2020,42,2020-42,356.18320813786335,cases,83
Spain,ES,2020,43,2020-43,477.3881281076404,cases,83
Spain,ES,2020,44,2020-44,590.6555183129985,cases,83
Spain,ES,2020,45,2020-45,586.6224520608515,cases,83
Spain,ES,2020,46,2020-46,517.501641740469,cases,83
Spain,ES,2020,47,2020-47,407.5715980469503,cases,83
Spain,ES,2020,48,2020-48,294.666825403207,cases,83
Spain,ES,2020,49,2020-49,230.30431645820127,cases,83
Spain,ES,2020,50,2020-50,213.75040312215407,cases,83
Spain,ES,2020,51,2020-51,251.0430894442808,cases,83
Spain,ES,2020,52,2020-52,283.693427681082,cases,83
Spain,ES,2020,53,2020-53,348.1191838752066,cases,83
Spain,ES,2020,1,2020-01,,deaths,83
Spain,ES,2020,2,2020-02,,deaths,83
Spain,ES,2020,3,2020-03,,deaths,83
Spain,ES,2020,4,2020-04,,deaths,83
Spain,ES,2020,5,2020-05,,deaths,83
Spain,ES,2020,6,2020-06,,deaths,83
Spain,ES,2020,7,2020-07,,deaths,83
Spain,ES,2020,8,2020-08,0.0210824163729587,deaths,83
Spain,ES,2020,9,2020-09,0.0,deaths,83
Spain,ES,2020,10,2020-10,0.5059779929510098,deaths,83
Spain,ES,2020,11,2020-11,10.140642275393152,deaths,83
Spain,ES,2020,12,2020-12,60.9071009014778,deaths,83
Spain,ES,2020,13,2020-13,170.662160539101,deaths,83
Spain,ES,2020,14,2020-14,242.53211795451733,deaths,83
Spain,ES,2020,15,2020-15,223.62119046797332,deaths,83
Spain,ES,2020,16,2020-16,175.86951738322182,deaths,83
Spain,ES,2020,17,2020-17,125.69336641558,deaths,83
Spain,ES,2020,18,2020-18,83.00147326033856,deaths,83
Spain,ES,2020,19,2020-19,55.235930897151896,deaths,83
Spain,ES,2020,20,2020-20,35.43954192294364,deaths,83
Spain,ES,2020,21,2020-21,22.4316910208281,deaths,83
Spain,ES,2020,22,2020-22,16.655108934637404,deaths,83
Spain,ES,2020,23,2020-23,12.185636663570152,deaths,83
Spain,ES,2020,24,2020-24,8.432966549183496,deaths,83
Spain,ES,2020,25,2020-25,5.755499669817736,deaths,83
Spain,ES,2020,26,2020-26,3.5840107834029857,deaths,83
Spain,ES,2020,27,2020-27,2.213653719160668,deaths,83
Spain,ES,2020,28,2020-28,1.623346060717823,deaths,83
Spain,ES,2020,29,2020-29,1.054120818647937,deaths,83
Spain,ES,2020,30,2020-30,1.5179339788530293,deaths,83
Spain,ES,2020,31,2020-31,2.9726207085871823,deaths,83
Spain,ES,2020,32,2020-32,4.996532680391222,deaths,83
Spain,ES,2020,33,2020-33,7.399928146908517,deaths,83
Spain,ES,2020,34,2020-34,10.794197182954877,deaths,83
Spain,ES,2020,35,2020-35,14.799856293817037,deaths,83
Spain,ES,2020,36,2020-36,19.0585044011547,deaths,83
Spain,ES,2020,37,2020-37,25.0880754838209,deaths,83
Spain,ES,2020,38,2020-38,31.77120147404882,deaths,83
Spain,ES,2020,39,2020-39,35.98768474864057,deaths,83
Spain,ES,2020,40,2020-40,38.51757471339562,deaths,83
Spain,ES,2020,41,2020-41,39.866849361264975,deaths,83
Spain,ES,2020,42,2020-42,42.101585496798606,deaths,83
Spain,ES,2020,43,2020-43,51.44109595001933,deaths,83
Spain,ES,2020,44,2020-44,67.14749614787358,deaths,83
Spain,ES,2020,45,2020-45,86.48007196187675,deaths,83
Spain,ES,2020,46,2020-46,97.99107130151222,deaths,83
Spain,ES,2020,47,2020-47,95.44009892038422,deaths,83
Spain,ES,2020,48,2020-48,85.51028080872065,deaths,83
Spain,ES,2020,49,2020-49,71.65913325168675,deaths,83
Spain,ES,2020,50,2020-50,60.84385365235892,deaths,83
Spain,ES,2020,51,2020-51,52.8325354306346,deaths,83
Spain,ES,2020,52,2020-52,48.86904115251836,deaths,83
Spain,ES,2020,53,2020-53,51.84166186110554,deaths,83
Spain,ES,2021,1,2021-01,547.1772510270457,cases,84
Spain,ES,2021,2,2021-02,832.0681599581118,cases,84
Spain,ES,2021,3,2021-03,1009.3206838553996,cases,84
Spain,ES,2021,4,2021-04,941.781054762989,cases,84
Spain,ES,2021,5,2021-05,701.1800861482347,cases,84
Spain,ES,2021,6,2021-06,434.8079717591757,cases,84
Spain,ES,2021,7,2021-07,265.8471622213724,cases,84
Spain,ES,2021,8,2021-08,188.3418749094642,cases,84
Spain,ES,2021,9,2021-09,153.11737363352475,cases,84
Spain,ES,2021,10,2021-10,139.5993282551836,cases,84
Spain,ES,2021,11,2021-11,140.4510578766511,cases,84
Spain,ES,2021,12,2021-12,162.1870291571716,cases,84
Spain,ES,2021,13,2021-13,181.67983133560924,cases,84
Spain,ES,2021,14,2021-14,218.1861435270246,cases,84
Spain,ES,2021,15,2021-15,251.04098120264348,cases,84
Spain,ES,2021,16,2021-16,246.4492309166131,cases,84
Spain,ES,2021,17,2021-17,233.70280197752223,cases,84
Spain,ES,2021,18,2021-18,199.8423330409132,cases,84
Spain,ES,2021,19,2021-19,161.52082479978608,cases,84
Spain,ES,2021,20,2021-20,141.30278749811865,cases,84
Spain,ES,2021,21,2021-21,133.03426379664424,cases,84
Spain,ES,2021,22,2021-22,124.53383351506729,cases,84
Spain,ES,2021,23,2021-23,110.96519033743104,cases,84
Spain,ES,2021,24,2021-24,101.07964530015067,cases,84
Spain,ES,2021,25,2021-25,112.52318090739269,cases,84
Spain,ES,2021,26,2021-26,229.2143555317193,cases,84
Spain,ES,2021,27,2021-27,451.76877573122096,cases,84
Spain,ES,2021,28,2021-28,657.5626749142203,cases,84
Spain,ES,2021,29,2021-29,763.7674556346374,cases,84
Spain,ES,2021,30,2021-30,723.9090392399215,cases,84
Spain,ES,2021,31,2021-31,583.7763258505021,cases,84
Spain,ES,2021,32,2021-32,442.5220279100412,cases,84
Spain,ES,2021,33,2021-33,335.395945594126,cases,84
Spain,ES,2021,34,2021-34,253.5055156766424,cases,84
Spain,ES,2021,35,2021-35,181.2834819077976,cases,84
Spain,ES,2021,36,2021-36,120.8465188914368,cases,84
Spain,ES,2021,37,2021-37,86.2987631810693,cases,84
Spain,ES,2021,38,2021-38,67.90013841238822,cases,84
Spain,ES,2021,39,2021-39,55.87894459652714,cases,84
Spain,ES,2021,40,2021-40,47.22672091706488,cases,84
Spain,ES,2021,41,2021-41,44.058033736209175,cases,84
Spain,ES,2021,42,2021-42,48.45582579160837,cases,84
Spain,ES,2021,43,2021-43,54.39685072550814,cases,84
Spain,ES,2021,44,2021-44,62.0856079767262,cases,84
Spain,ES,2021,45,2021-45,87.46462080649393,cases,84
Spain,ES,2021,46,2021-46,139.25146838502977,cases,84
Spain,ES,2021,47,2021-47,210.42570606013848,cases,84
Spain,ES,2021,48,2021-48,314.31985394607915,cases,84
Spain,ES,2021,49,2021-49,434.10592729395614,cases,84
Spain,ES,2021,50,2021-50,732.8564167486053,cases,84
Spain,ES,2021,51,2021-51,1523.5102779836768,cases,84
Spain,ES,2021,52,2021-52,2707.876156742116,cases,84
Spain,ES,2021,1,2021-01,60.38004049215383,deaths,84
Spain,ES,2021,2,2021-02,82.26358868728501,deaths,84
Spain,ES,2021,3,2021-03,120.8444106497995,deaths,84
Spain,ES,2021,4,2021-04,152.34154071099985,deaths,84
Spain,ES,2021,5,2021-05,150.40195840468766,deaths,84
Spain,ES,2021,6,2021-06,121.72987213746376,deaths,84
Spain,ES,2021,7,2021-07,87.51311036415173,deaths,84
Spain,ES,2021,8,2021-08,63.39482603348693,deaths,84
Spain,ES,2021,9,2021-09,47.2667775081735,deaths,84
Spain,ES,2021,10,2021-10,34.659492517144166,deaths,84
Spain,ES,2021,11,2021-11,27.59688303220299,deaths,84
Spain,ES,2021,12,2021-12,23.71771841957858,deaths,84
Spain,ES,2021,13,2021-13,22.57926793543881,deaths,84
Spain,ES,2021,14,2021-14,23.21174042662757,deaths,84
Spain,ES,2021,15,2021-15,23.886377750562254,deaths,84
Spain,ES,2021,16,2021-16,23.148493177508698,deaths,84
Spain,ES,2021,17,2021-17,20.681850461872525,deaths,84
Spain,ES,2021,18,2021-18,19.206081315765413,deaths,84
Spain,ES,2021,19,2021-19,17.308663842199124,deaths,84
Spain,ES,2021,20,2021-20,12.986768485742584,deaths,84
Spain,ES,2021,21,2021-21,9.36059286959368,deaths,84
Spain,ES,2021,22,2021-22,8.432966549183496,deaths,84
Spain,ES,2021,23,2021-23,7.463175396027394,deaths,84
Spain,ES,2021,24,2021-24,5.797664502563653,deaths,84
Spain,ES,2021,25,2021-25,5.123027178628973,deaths,84
Spain,ES,2021,26,2021-26,4.258648107337666,deaths,84
Spain,ES,2021,27,2021-27,3.752670114386656,deaths,84
Spain,ES,2021,28,2021-28,5.291686509612644,deaths,84
Spain,ES,2021,29,2021-29,11.785070752483936,deaths,84
Spain,ES,2021,30,2021-30,20.09154280342968,deaths,84
Spain,ES,2021,31,2021-31,26.690339128165764,deaths,84
Spain,ES,2021,32,2021-32,31.897695972286574,deaths,84
Spain,ES,2021,33,2021-33,31.96094322140545,deaths,84
Spain,ES,2021,34,2021-34,28.54559176898613,deaths,84
Spain,ES,2021,35,2021-35,25.36214689666937,deaths,84
Spain,ES,2021,36,2021-36,21.166746038450576,deaths,84
Spain,ES,2021,37,2021-37,17.182169343961373,deaths,84
Spain,ES,2021,38,2021-38,13.19759264947217,deaths,84
Spain,ES,2021,39,2021-39,9.381675285966638,deaths,84
