country_code,year,week,rate_14_day,pps
EE,2022,42,19.52250945339977,85
EE,2022,43,14.266449215945986,85
EE,2022,44,13.515583467738304,85
EE,2022,45,18.020777956984404,85
EE,2022,46,18.020777956984404,85
EE,2022,47,13.515583467738304,85
EE,2022,48,13.515583467738304,85
EE,2022,49,18.020777956984404,85
EE,2022,50,28.53289843189197,85
EE,2022,51,30.03462992830734,85
EE,2022,52,27.031166935476605,85
EE,2023,1,24.02770394264587,81
EE,2023,2,18.771643705192087,81
EE,2023,3,15.01731496415367,81
EE,2023,4,12.013851971322936,81
EE,2023,5,11.262986223115252,81
EE,2023,6,10.512120474907569,81
EE,2023,7,11.262986223115252,81
EE,2023,8,10.512120474907569,81
EE,2023,9,9.010388978492202,81
EE,2023,10,6.757791733869151,81
EE,2023,11,8.259523230284518,81
EE,2023,12,12.013851971322936,81
EE,2023,13,10.512120474907569,81
EE,2023,14,10.512120474907569,81
EE,2023,15,11.262986223115252,81
EE,2023,16,15.768180712361351,81
EE,2023,17,17.26991220877672,81
EE,2023,18,7.508657482076835,81
EE,2023,19,3.003462992830734,81
EE,2023,20,4.505194489246101,81
EE,2023,21,3.7543287410384174,81
EE,2023,22,3.003462992830734,81
EE,2023,23,3.003462992830734,81
EE,2023,24,1.501731496415367,81
EE,2023,25,0.7508657482076835,81
EE,2023,26,0.7508657482076835,81
EE,2023,27,0.0,81
EE,2023,28,0.7508657482076835,81
EE,2023,29,1.501731496415367,81
EE,2023,32,0.7508657482076835,81
EE,2023,33,0.0,81
EE,2023,34,0.0,81
EE,2023,35,0.0,81
EE,2023,36,0.0,81
EE,2023,37,0.0,81
EE,2023,38,0.7508657482076835,81
EE,2023,39,0.7508657482076835,81
EE,2023,40,0.0,81
EE,2023,41,0.0,81
EE,2023,42,0.7508657482076835,81
EE,2023,43,3.003462992830734,81
EE,2023,44,6.757791733869151,81
EE,2023,45,6.006925985661468,81
EE,2023,46,5.256060237453784,81
EE,2023,47,4.505194489246101,81
FI,2020,10,0.0,114
FI,2020,11,0.0,114
FI,2020,12,0.1802373040392441,114
FI,2020,13,2.343084952510174,114
FI,2020,14,7.38972946560901,114
FI,2020,15,13.8782724110218,114
FI,2020,16,19.10515422815988,114
FI,2020,17,19.285391532199124,114
FI,2020,18,16.401594667571217,114
FI,2020,19,12.97708589082558,114
FI,2020,20,9.55257711407994,114
FI,2020,21,5.767593729255813,114
FI,2020,22,3.0640341686671504,114
FI,2020,23,1.9826103444316856,114
FI,2020,24,0.7209492161569766,114
FI,2020,25,0.1802373040392441,114
FI,2020,26,0.1802373040392441,114
FI,2020,27,0.3604746080784883,114
FI,2020,28,0.1802373040392441,114
FI,2020,29,0.0,114
FI,2020,30,0.3604746080784883,114
FI,2020,31,0.7209492161569766,114
FI,2020,32,0.5407119121177324,114
FI,2020,33,0.1802373040392441,114
FI,2020,34,0.1802373040392441,114
FI,2020,35,0.1802373040392441,114
FI,2020,36,0.0,114
FI,2020,37,0.7209492161569766,114
FI,2020,38,1.261661128274709,114
FI,2020,39,1.0814238242354648,114
FI,2020,40,1.0814238242354648,114
FI,2020,41,0.9011865201962208,114
FI,2020,42,1.0814238242354648,114
FI,2020,43,1.0814238242354648,114
FI,2020,44,1.6221357363531974,114
FI,2020,45,1.9826103444316856,114
FI,2020,46,1.4418984323139532,114
FI,2020,47,4.145457992902616,114
FI,2020,48,6.849017553491278,114
FI,2020,49,8.471153289844475,114
FI,2020,50,11.71542476255087,114
FI,2020,51,15.320170843335752,114
FI,2020,52,15.139933539296509,114
FI,2020,53,12.796848586786334,114
FI,2021,1,10.093289026197672,112
FI,2021,2,7.930441377726742,112
FI,2021,3,10.273526330236916,112
